,train_acc,test_acc
i8_c2,0.16666666666666666,0.1826
i8_c3,0.15384615384615385,0.1825
i8_c4,0.21794871794871795,0.1832
i8_c5,0.1891025641025641,0.1891
i8_c6,0.20192307692307693,0.2054
i8_c7,0.20833333333333334,0.2204
i8_c8,0.20192307692307693,0.1956
i8_c9,0.1955128205128205,0.2011
i8_c10,0.15384615384615385,0.147
i8_c11,0.16666666666666666,0.1753
i8_c12,0.20192307692307693,0.1827
i8_c13,0.1858974358974359,0.1514
i8_c14,0.23076923076923078,0.1823
i8_c15,0.20512820512820512,0.1968
i8_c16,0.15384615384615385,0.1776
i8_c17,0.20512820512820512,0.1839
i8_c18,0.20833333333333334,0.202
i8_c19,0.16666666666666666,0.1982
i8_c20,0.21794871794871795,0.198
i8_c21,0.15705128205128205,0.1648
i8_c22,0.15705128205128205,0.173
i8_c23,0.20833333333333334,0.1854
i8_c24,0.16987179487179488,0.1761
i8_c25,0.20512820512820512,0.1942
i8_c26,0.15705128205128205,0.1441
i8_c27,0.22435897435897437,0.1859
i8_c28,0.14743589743589744,0.1509
i8_c29,0.15064102564102563,0.1763
i8_c30,0.1858974358974359,0.1772
i8_c31,0.1891025641025641,0.1787
i8_g,0.2436,0.2371
i9_c0,0.24358974358974358,0.1873
i9_c1,0.22115384615384615,0.184
i9_c2,0.14423076923076922,0.1774
i9_c3,0.16346153846153846,0.1976
i9_c4,0.1282051282051282,0.1574
i9_c5,0.13141025641025642,0.1585
i9_c6,0.1987179487179487,0.2145
i9_c7,0.16025641025641027,0.1969
i9_c8,0.20192307692307693,0.1769
i9_c9,0.13782051282051283,0.1584
i9_c10,0.1858974358974359,0.2058
i9_c11,0.21794871794871795,0.2143
i9_c12,0.1762820512820513,0.1918
i9_c13,0.1987179487179487,0.1908
i9_c14,0.1955128205128205,0.199
i9_c15,0.13782051282051283,0.1746
i9_c16,0.1955128205128205,0.1975
i9_c17,0.22435897435897437,0.2085
i9_c18,0.16987179487179488,0.1573
i9_c19,0.18269230769230768,0.178
i9_c20,0.20192307692307693,0.1844
i9_c21,0.21794871794871795,0.1841
i9_c22,0.1762820512820513,0.1814
i9_c23,0.20192307692307693,0.1829
i9_c24,0.14102564102564102,0.1649
i9_c25,0.16346153846153846,0.1552
i9_c26,0.20192307692307693,0.1791
i9_c27,0.14743589743589744,0.1878
i9_c28,0.16987179487179488,0.1767
i9_c29,0.16666666666666666,0.1807
i9_c30,0.17307692307692307,0.1823
i9_c31,0.14743589743589744,0.1674
i9_g,0.2367,0.2335
