,train_acc,test_acc,train_acc_outDP,test_acc_out_DP
i3_c15,0.9936,0.6309,0.9904,0.6323
i3_g,0.8236,0.7848,,
i4_c0,0.9968,0.6625,0.9968,0.662
i4_c1,0.9984,0.6355,0.9984,0.6337
i4_c2,1.0,0.6363,0.9984,0.6357
i4_c3,0.9904,0.6616,0.992,0.6588
i4_c4,0.9984,0.6463,0.9952,0.6465
i4_c5,0.9952,0.6443,0.9952,0.6442
i4_c6,0.9984,0.6341,0.9984,0.6355
i4_c7,0.9936,0.6586,0.9936,0.6588
i4_c8,0.9888,0.6344,0.9872,0.6317
i4_c9,0.992,0.6353,0.992,0.6357
i4_c10,0.9968,0.6244,0.9952,0.6245
i4_c11,0.9968,0.6499,0.9936,0.6494
i4_c12,0.9968,0.653,0.9968,0.6524
i4_c13,0.9984,0.6399,0.9968,0.6399
i4_c14,0.9952,0.6642,0.9952,0.6636
i4_c15,0.9984,0.6382,0.9968,0.6379
i4_g,0.827,0.7871,,
i5_c0,0.9952,0.6666,0.9968,0.6672
i5_c1,0.9968,0.6375,0.9968,0.637
i5_c2,1.0,0.6432,1.0,0.6413
i5_c3,0.9952,0.6652,0.992,0.6651
i5_c4,0.9904,0.6481,0.9904,0.6503
i5_c5,0.9984,0.642,0.9936,0.6419
i5_c6,0.9984,0.6343,0.9984,0.6353
i5_c7,0.9952,0.6606,0.9968,0.6604
i5_c8,0.9872,0.6362,0.9872,0.6369
i5_c9,0.9904,0.6374,0.992,0.6387
i5_c10,0.9984,0.6317,1.0,0.6316
i5_c11,0.9952,0.6537,0.9968,0.6544
i5_c12,0.9984,0.6581,0.9984,0.6595
i5_c13,0.9968,0.6399,0.9952,0.6409
i5_c14,0.9952,0.6664,0.992,0.6663
i5_c15,0.9968,0.6393,0.9968,0.6387
i5_g,0.8319,0.7903,,
i6_c0,0.992,0.6643,0.992,0.6637
i6_c1,0.9984,0.6392,0.9984,0.6384
i6_c2,1.0,0.6447,1.0,0.6427
i6_c3,0.9888,0.6645,0.9888,0.6645
i6_c4,0.9984,0.6498,0.9984,0.6501
i6_c5,0.9984,0.6465,0.9968,0.6464
i6_c6,0.9952,0.6374,0.9968,0.636
i6_c7,0.9936,0.6641,0.9904,0.6646
i6_c8,0.992,0.638,0.992,0.6356
i6_c9,0.992,0.637,0.9888,0.6361
i6_c10,0.9968,0.6343,0.9968,0.6345
i6_c11,0.9968,0.6537,0.9936,0.6527
i6_c12,0.9952,0.6588,0.9984,0.6617
i6_c13,0.9952,0.642,0.9952,0.6426
i6_c14,0.992,0.6649,0.9904,0.6655
i6_c15,0.9952,0.6409,0.9952,0.6425
i6_g,0.8338,0.7942,,
i7_c0,0.9984,0.6706,0.9984,0.6704
i7_c1,0.9952,0.6356,0.9952,0.6346
i7_c2,1.0,0.6496,1.0,0.6505
i7_c3,0.9936,0.6652,0.9936,0.6629
i7_c4,0.9968,0.6523,0.9968,0.6533
i7_c5,1.0,0.6498,0.9984,0.6492
i7_c6,0.9984,0.6391,0.9984,0.6386
i7_c7,0.9984,0.6618,0.9968,0.6626
i7_c8,0.9904,0.6419,0.9888,0.6396
i7_c9,0.9936,0.6436,0.992,0.6443
i7_c10,1.0,0.6398,1.0,0.6365
i7_c11,0.9952,0.6558,0.9952,0.6562
i7_c12,1.0,0.6615,0.9984,0.6619
i7_c13,0.9984,0.6443,0.9968,0.644
i7_c14,0.9968,0.6688,0.9968,0.6707
i7_c15,0.9984,0.6445,0.9984,0.6435
i7_g,0.8342,0.7927,,
i8_c0,0.9904,0.6727,0.9888,0.6701
i8_c1,0.9968,0.6418,0.9984,0.6419
i8_c2,1.0,0.6508,0.9984,0.6508
i8_c3,0.992,0.6709,0.9904,0.6697
i8_c4,1.0,0.6537,1.0,0.6558
i8_c5,0.9984,0.652,0.9968,0.6534
i8_c6,0.9984,0.6406,0.9984,0.6416
i8_c7,0.9968,0.6662,0.9968,0.6654
i8_c8,0.9888,0.644,0.9888,0.6412
i8_c9,0.9952,0.6382,0.9952,0.6396
i8_c10,0.9984,0.6382,0.9984,0.6364
i8_c11,0.9984,0.6586,0.9968,0.658
i8_c12,0.9968,0.6598,0.9952,0.6608
i8_c13,0.9952,0.6426,0.9936,0.6418
i8_c14,0.9968,0.6742,0.9968,0.6765
i8_c15,0.9984,0.6444,1.0,0.6457
i8_g,0.8345,0.7931,,
i9_c0,0.9952,0.6753,0.9952,0.6729
i9_c1,1.0,0.6405,1.0,0.6408
i9_c2,1.0,0.6484,1.0,0.6491
i9_c3,0.992,0.6693,0.9952,0.6698
i9_c4,0.9984,0.6545,0.9984,0.6549
i9_c5,0.9984,0.6512,0.9984,0.651
i9_c6,1.0,0.6427,1.0,0.6426
i9_c7,0.9936,0.6694,0.9952,0.6684
i9_c8,0.992,0.6433,0.9888,0.6444
i9_c9,0.9936,0.6454,0.9936,0.6422
i9_c10,1.0,0.6397,1.0,0.6391
i9_c11,0.9984,0.6573,0.9968,0.6592
i9_c12,0.9984,0.6645,1.0,0.6635
i9_c13,0.9968,0.6454,0.9952,0.6467
i9_c14,0.9952,0.6741,0.9936,0.6756
i9_c15,0.9984,0.6479,0.9984,0.6468
i9_g,0.8363,0.7946,,
