,train_acc,test_acc,train_acc_outDP,test_acc_out_DP
i8_c0,0.9952,0.6384,0.2496,0.2271
i8_c1,0.9984,0.6134,0.2256,0.2616
i8_c2,1.0,0.6256,0.2656,0.2583
i8_c3,0.9904,0.6424,0.272,0.2508
i8_c4,0.9952,0.6244,0.2528,0.2714
i8_c5,1.0,0.6201,0.2848,0.2467
i8_c6,1.0,0.6136,0.288,0.2762
i8_c7,0.9984,0.6275,0.2608,0.2449
i8_c8,0.992,0.6133,0.2448,0.2298
i8_c9,0.9952,0.6184,0.2992,0.261
i8_c10,1.0,0.6052,0.2768,0.2617
i8_c11,0.9984,0.6319,0.2912,0.2661
i8_c12,0.9984,0.6373,0.2928,0.2749
i8_c13,0.9968,0.6164,0.2944,0.2585
i8_c14,0.9936,0.6412,0.24,0.2296
i8_c15,0.9984,0.6093,0.2832,0.2372
i8_g,0.4525,0.4476,,
i9_c0,1.0,0.6308,0.3392,0.29
i9_c1,0.9984,0.6208,0.2752,0.2514
i9_c2,1.0,0.6218,0.2864,0.2603
i9_c3,0.9936,0.6296,0.328,0.2976
i9_c4,1.0,0.624,0.256,0.2693
i9_c5,0.9984,0.6159,0.2816,0.2532
i9_c6,0.9968,0.6067,0.2816,0.2448
i9_c7,0.9952,0.6266,0.2784,0.2375
i9_c8,0.9936,0.61,0.2832,0.2793
i9_c9,0.9904,0.606,0.2512,0.2393
i9_c10,0.9968,0.6097,0.2752,0.2441
i9_c11,0.9952,0.6451,0.2512,0.2334
i9_c12,0.9968,0.63,0.2944,0.255
i9_c13,0.9968,0.6151,0.2832,0.2441
i9_c14,0.992,0.6361,0.208,0.2196
i9_c15,0.9968,0.5969,0.2848,0.278
i9_g,0.4652,0.4563,,
